# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416268203;sda;213.68;0.00;51946.87;243.10;9.13;42.71;0.31;6.54
axle;60;1416268263;sda;3.15;0.00;521.77;165.89;0.01;3.87;0.23;0.07
axle;61;1416268323;sda;3.67;0.00;669.56;182.51;0.02;4.43;0.25;0.09
axle;60;1416268383;sda;4.80;0.00;902.23;188.03;0.04;7.85;0.25;0.12
axle;60;1416268443;sda;0.95;0.00;73.31;77.19;0.00;0.42;0.07;0.01
axle;60;1416268503;sda;0.78;0.00;47.51;60.60;0.00;0.00;0.00;0.00
axle;60;1416268563;sda;1.05;0.00;74.13;70.60;0.00;0.00;0.00;0.00
axle;60;1416268623;sda;1.04;0.00;102.59;99.10;0.00;1.35;0.13;0.01
axle;60;1416268683;sda;1.37;0.00;227.10;165.95;0.00;0.73;0.20;0.03
axle;60;1416268743;sda;1.28;0.00;148.57;115.64;0.00;0.57;0.05;0.01
axle;60;1416268803;sda;1.03;0.00;104.00;100.65;0.00;0.13;0.13;0.01
