# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416268888;0.00;4541.06;182305.96;0.00;142124.58;0.00;0.00;0.00;0.00
axle;60;1416268948;0.00;253.26;172365.22;0.00;100213.19;0.00;0.00;0.00;0.00
axle;60;1416269008;0.00;320.73;231243.03;0.00;87456.17;0.00;0.00;0.00;0.00
axle;60;1416269068;0.00;359.51;218499.83;0.00;96754.80;0.00;0.00;0.00;0.00
axle;60;1416269128;0.00;212.40;22994.38;0.00;21699.03;0.00;0.00;0.00;0.00
axle;60;1416269188;0.00;34.87;47469.60;0.00;2485.15;0.00;0.00;0.00;0.00
axle;60;1416269248;0.00;54.68;57152.95;0.00;15583.49;0.00;0.00;0.00;0.00
axle;60;1416269308;0.00;48.73;39329.15;0.00;1234.62;0.00;0.00;0.00;0.00
axle;60;1416269368;0.00;23.34;43671.65;0.00;395.38;0.00;0.00;0.00;0.00
axle;60;1416269428;0.00;38.36;62885.26;0.00;3873.70;0.00;0.00;0.00;0.00
axle;60;1416269488;0.00;27.20;76069.99;0.00;6857.74;0.00;0.00;0.00;0.00
